1008,0,0,100,103
1009,0,0,100,103
1010,0,0,100,103
1011,0,0,90,103
1012,0,0,90,103
1013,0,0,90,103
1014,0,0,90,103
1015,0,0,90,103
1016,0,0,90,103
1017,0,0,90,103
1018,0,0,90,103
1019,0,0,90,103
1020,0,0,90,103
1021,0,0,90,103
1022,0,0,90,103
1023,0,0,90,103
1024,0,0,90,103
1025,0,0,90,103
1026,0,0,90,103
1027,0,0,90,103
1028,0,0,90,103
1029,0,0,90,103
1030,0,0,90,103
1031,0,0,90,103
1032,0,0,90,103
1033,0,0,90,103
1034,0,0,90,103
1035,0,0,90,103
1036,0,0,90,103
1037,0,0,90,103
1038,0,0,90,103
1039,0,0,90,103
1040,0,0,90,103
1041,0,0,173,143
1042,0,0,173,143
1043,0,0,173,143
1044,0,0,173,143
1045,0,0,173,143
1046,0,0,173,143
1047,0,0,173,143
1048,0,0,173,143
1049,0,0,173,143
1050,0,0,28,28
1051,0,0,68,20
1052,0,0,68,20
1053,0,0,68,20
1054,0,0,68,20
1055,0,0,68,20
1056,0,0,68,20
1057,0,0,68,20
1058,0,0,68,20
1059,0,0,68,20
1060,0,0,68,20
1061,0,0,628,95
1062,0,0,219,148
1063,0,0,128,24
1064,0,0,128,24
1065,0,0,108,28
1067,0,0,120,47
1068,0,0,120,47
1069,0,0,120,47
1082,0,0,100,13
1084,0,0,72,18
1085,0,0,54,18
1100,0,0,34,11
1101,0,0,34,11
1102,0,0,34,11
1103,0,0,34,11
1104,0,0,34,11
1105,0,0,34,11
1106,0,0,34,11
1201,0,0,324,20
1202,0,0,138,19
1211,0,0,640,480
1212,0,0,640,480
1213,0,0,640,480
1221,0,0,640,480
1222,0,0,640,480
1223,0,0,640,480
1231,0,0,640,480
1232,0,0,640,480
1233,0,0,640,480
1241,0,0,640,480
1242,0,0,640,480
1243,0,0,640,480
1301,0,0,359,36
1302,0,0,359,36
1303,0,0,359,36
1304,0,0,256,36
1309,0,0,640,480
1311,0,0,640,480
1312,0,0,640,480
1313,0,0,640,480
1321,0,0,206,432
1322,0,0,206,432
1323,0,0,206,432
1331,0,0,210,322
1332,0,0,210,322
1333,0,0,210,322
1401,0,0,640,480
1411,0,0,47,61
1412,0,0,47,61
1413,0,0,47,61
1414,0,0,47,61
1421,0,0,47,61
1422,0,0,47,61
1423,0,0,47,61
1424,0,0,47,61
1431,0,0,47,61
1432,0,0,47,61
1433,0,0,47,61
1434,0,0,47,61
1520,0,0,48,30
1521,0,0,640,480
1522,0,0,129,112
1523,0,0,48,30
1524,0,0,48,30
1525,0,0,48,30
1526,0,0,48,30
1529,0,0,48,30
1600,0,0,118,153
1601,0,0,118,153
1602,0,0,118,153
1603,0,0,118,153
1604,0,0,118,153
1610,0,0,59,153
1611,0,0,59,153
1612,0,0,59,153
1613,0,0,59,153
1614,0,0,59,153
1620,0,0,118,153
1621,0,0,118,153
1622,0,0,118,153
1623,0,0,118,153
1624,0,0,118,153
1630,0,0,59,153
1631,0,0,59,153
1632,0,0,59,153
1633,0,0,59,153
1634,0,0,59,153
1641,0,0,138,246
1642,0,0,138,246
1643,0,0,138,246
1644,0,0,138,246
1645,0,0,138,246
1651,0,0,138,246
1652,0,0,138,246
1653,0,0,138,246
1654,0,0,138,246
1655,0,0,138,246
1660,0,0,640,480
1661,0,0,104,143
1662,0,0,138,246
1663,0,0,118,153
1664,0,0,59,153
1667,0,0,104,143
1668,0,0,104,143
1670,0,0,192,25
1671,0,0,118,153
1672,0,0,118,153
1673,0,0,118,153
1701,0,0,87,65
1702,0,0,87,65
1703,0,0,87,65
1704,0,0,87,65
1705,0,0,87,65
1706,0,0,87,65
1707,0,0,87,65
1708,0,0,87,65
1709,0,0,87,65
1710,0,0,87,65
1711,0,0,87,65
1712,0,0,87,65
1713,0,0,87,65
1714,0,0,87,65
1715,0,0,87,65
1716,0,0,87,65
1717,0,0,87,65
1718,0,0,87,65
1719,0,0,87,65
1720,0,0,87,65
1721,0,0,87,65
1722,0,0,87,65
1723,0,0,87,65
1724,0,0,87,65
1725,0,0,87,65
1726,0,0,87,65
1727,0,0,87,65
1728,0,0,87,65
1729,0,0,87,65
1730,0,0,87,65
1731,0,0,87,65
1732,0,0,87,65
1733,0,0,87,65
2000,0,0,66,42
2001,0,0,72,18
2002,0,0,72,18
2003,0,0,72,18
2004,0,0,72,18
2005,0,0,80,15
2006,0,0,54,11
2007,0,0,61,11
2008,0,0,63,11
2009,0,0,13,18
2011,0,0,639,377
2012,0,0,639,377
2013,0,0,484,83
2014,0,0,300,360
2015,0,0,502,158
2100,0,0,346,286
2199,0,0,171,21
2200,0,0,639,377
2201,0,0,639,377
2202,0,0,484,83
2203,0,0,6,30
2204,0,0,465,14
2205,0,0,465,14
2206,0,0,465,15
2207,0,0,14,22
2208,0,0,400,18
2209,0,0,640,200
2210,0,0,136,176
2211,0,0,136,176
2212,0,0,136,176
2213,0,0,136,176
2214,0,0,136,176
2215,0,0,136,176
2216,0,0,136,176
2217,0,0,136,176
2218,0,0,136,176
2219,0,0,136,176
2220,0,0,68,176
2221,0,0,68,176
2222,0,0,68,176
2223,0,0,68,176
2224,0,0,68,176
2225,0,0,68,176
2226,0,0,68,176
2227,0,0,68,176
2228,0,0,68,176
2229,0,0,68,176
2230,0,0,640,200
2231,0,0,640,200
2232,0,0,465,5
2233,0,0,467,7
2234,0,0,13,18
2235,0,0,640,200
2240,0,0,68,176
2241,0,0,68,176
2242,0,0,68,176
2243,0,0,68,176
2244,0,0,68,176
2245,0,0,68,176
2246,0,0,68,176
2247,0,0,68,176
2248,0,0,68,176
2249,0,0,68,176
2292,0,0,88,9
2293,0,0,130,18
2294,0,0,120,16
2295,0,0,88,13
3001,0,0,87,65
3002,0,0,87,65
3003,0,0,87,65
3004,0,0,87,65
3005,0,0,87,65
3006,0,0,87,65
3007,0,0,87,65
3008,0,0,87,65
3009,0,0,87,65
3010,0,0,87,65
3011,0,0,87,65
3012,0,0,87,65
3013,0,0,87,65
3014,0,0,87,65
3015,0,0,87,65
3016,0,0,87,65
3017,0,0,87,65
3018,0,0,87,65
3019,0,0,87,65
3020,0,0,87,65
3021,0,0,87,65
3022,0,0,87,65
3023,0,0,87,65
3024,0,0,87,65
3025,0,0,87,65
3026,0,0,87,65
3027,0,0,87,65
3028,0,0,87,65
3029,0,0,87,65
3030,0,0,87,65
3031,0,0,87,65
3032,0,0,87,65
3033,0,0,87,65
3034,0,0,87,65
3035,0,0,87,65
3036,0,0,87,65
3037,0,0,87,65
3038,0,0,87,65
3039,0,0,87,65
3040,0,0,87,65
3041,0,0,87,65
3042,0,0,87,65
3043,0,0,87,65
3044,0,0,87,65
3045,0,0,87,65
3046,0,0,87,65
3047,0,0,87,65
3048,0,0,87,65
3049,0,0,87,65
3050,0,0,87,65
3051,0,0,87,65
3052,0,0,87,65
3053,0,0,87,65
3054,0,0,87,65
3055,0,0,87,65
3056,0,0,87,65
3057,0,0,87,65
3058,0,0,87,65
3059,0,0,87,65
3060,0,0,87,65
3061,0,0,87,65
3062,0,0,87,65
3063,0,0,87,65
3064,0,0,87,65
3065,0,0,87,65
3066,0,0,87,65
3067,0,0,87,65
3068,0,0,87,65
3069,0,0,87,65
3070,0,0,87,65
3071,0,0,87,65
3072,0,0,87,65
3073,0,0,87,65
3074,0,0,87,65
3075,0,0,87,65
3076,0,0,87,65
3077,0,0,87,65
3078,0,0,87,65
3079,0,0,87,65
3080,0,0,87,65
3081,0,0,87,65
3082,0,0,87,65
3083,0,0,87,65
3084,0,0,87,65
3085,0,0,87,65
3086,0,0,87,65
3087,0,0,87,65
3088,0,0,87,65
3089,0,0,87,65
3090,0,0,87,65
3091,0,0,87,65
3092,0,0,87,65
3093,0,0,87,65
3094,0,0,87,65
3095,0,0,87,65
3096,0,0,87,65
3097,0,0,87,65
3098,0,0,87,65
3099,0,0,87,65
3100,0,0,87,65
3101,0,0,87,65
3102,0,0,87,65
3103,0,0,87,65
3104,0,0,87,65
3105,0,0,87,65
3106,0,0,87,65
3107,0,0,87,65
3108,0,0,87,65
3109,0,0,87,65
3110,0,0,87,65
3301,0,0,640,480
3302,0,0,640,480
3303,0,0,640,480
3304,0,0,640,480
3305,0,0,95,73
3306,0,0,345,213
3307,0,0,95,73
3308,0,0,640,480
3309,0,0,640,480
3310,0,0,640,480
3311,0,0,640,480
3312,0,0,640,480
3313,0,0,640,480
3314,0,0,640,480
3315,0,0,640,480
3316,0,0,640,480
3317,0,0,315,35
3318,0,0,315,35
3319,0,0,315,35
3320,0,0,315,35
3321,0,0,315,35
3322,0,0,315,35
3323,0,0,315,35
3324,0,0,315,35
3325,0,0,315,35
3326,0,0,315,35
3327,0,0,315,35
3328,0,0,315,35
3329,0,0,470,57
3330,0,0,545,402
3331,0,0,545,402
3332,0,0,545,402
3333,0,0,545,402
3334,0,0,545,402
3335,0,0,545,402
3336,0,0,545,402
3337,0,0,545,402
3338,0,0,545,402
3339,0,0,545,402
3340,0,0,545,402
3341,0,0,545,402
3342,0,0,545,402
3343,0,0,545,402
3344,0,0,545,402
3345,0,0,545,402
3347,0,0,640,480
3348,0,0,640,480
3349,0,0,640,480
3350,0,0,640,480
3351,0,0,640,480
3352,0,0,640,480
3353,0,0,640,480
3354,0,0,640,480
3355,0,0,640,480
3356,0,0,640,480
3357,0,0,640,480
3358,0,0,640,480
3359,0,0,640,480
3360,0,0,640,480
3361,0,0,640,480
3362,0,0,640,480
3363,0,0,640,480
3365,0,0,429,240
3366,0,0,429,240
3367,0,0,429,240
3368,0,0,429,240
3369,0,0,320,316
3370,0,0,320,316
3371,0,0,320,316
3372,0,0,320,316
3373,0,0,429,240
3374,0,0,429,240
3375,0,0,320,316
3376,0,0,320,316
3377,0,0,320,316
3378,0,0,320,316
3379,0,0,429,240
3380,0,0,429,240
3381,0,0,640,480
3382,0,0,640,480
3383,0,0,640,480
3384,0,0,640,480
3385,0,0,640,480
3386,0,0,640,480
3387,0,0,640,480
3388,0,0,640,480
3389,0,0,640,480
3390,0,0,640,480
3391,0,0,640,480
3392,0,0,640,480
3393,0,0,640,480
3394,0,0,640,134
3395,0,0,640,134
3396,0,0,640,480
3397,0,0,640,480
3398,0,0,640,480
3401,0,0,87,65
3402,0,0,87,65
3403,0,0,87,65
3404,0,0,87,65
3405,0,0,87,65
3406,0,0,87,65
3407,0,0,87,65
3408,0,0,87,65
3409,0,0,87,65
3419,0,0,87,65
3420,0,0,87,65
3421,0,0,87,65
3424,0,0,87,65
3425,0,0,87,65
3431,0,0,87,65
3432,0,0,87,65
3433,0,0,87,65
3434,0,0,87,65
3435,0,0,87,65
3436,0,0,87,65
3437,0,0,87,65
3438,0,0,87,65
3439,0,0,87,65
3441,0,0,87,65
3443,0,0,87,65
3444,0,0,87,65
3461,0,0,87,65
3462,0,0,87,65
3463,0,0,87,65
3464,0,0,87,65
3465,0,0,87,65
3466,0,0,87,65
3467,0,0,87,65
3468,0,0,87,65
3469,0,0,87,65
3471,0,0,87,65
3480,0,0,87,65
3481,0,0,87,65
3486,0,0,87,65
3502,0,0,87,65
3503,0,0,87,65
3505,0,0,87,65
